task,cost
0,37.86
1,18.55
2,23.09
3,33.54
4,26.9
5,22.76
6,50.13
7,14.54
8,29.74
9,46.25
10,13.51
11,55.8
12,40.46
13,11.45
14,17.41
15,14.95
16,48.72
17,28.79
18,19.59
19,26.57
20,10.3
21,50.95
22,46.92
23,43.55
24,26.6
25,8.31
26,24.58
27,23.59
28,26.54
29,22.49
30,35.87
31,16.27
32,31.95
33,13.24
34,24.64
35,25.47
36,9.91
37,51.17
38,29.83
39,12.5
40,17.16
41,45.88
42,23.86
43,22.02
44,17.43
45,11.15
46,29.47
47,37.73
48,20.76
49,42.48
50,10.98
51,31.85
52,18.45
53,26.29
54,10.15
55,22.6
56,45.64
57,20.53
58,17.74
59,52.53
