task,cost
0,39.6
1,25.73
2,46.28
3,15.04
4,18.11
5,11.74
6,48.7
7,43.16
8,56.51
9,27.95
10,34.98
11,26.59
12,11.77
13,17.6
14,19.26
15,47.37
16,11.42
17,14.87
18,19.61
19,24.96
20,19.96
21,9.77
22,18.75
23,29.49
24,33.95
25,58.36
26,39.63
27,49.22
28,13.24
29,24.08
30,38.03
31,28.04
32,42.12
33,22.41
34,9.14
35,49.13
36,38.47
37,17.48
38,17.96
39,16.93
40,31.04
41,25.74
42,59.93
43,37.57
44,14.58
45,30.84
46,35.18
47,54.34
48,16.81
49,40.11
50,31.92
51,11.07
52,29.62
53,23.25
54,24.16
55,45.24
56,16.06
57,52.67
58,39.95
59,28.26
60,17.04
61,19.78
62,17.57
63,54.85
64,16.92
65,40.51
66,27.07
67,27.5
68,26.98
69,54.92
70,45.92
71,19.63
72,51.31
73,33.45
74,24.07
75,37.44
76,26.5
77,12.69
78,22.66
79,15.98
80,22.23
81,9.97
82,33.52
83,39.24
84,14.31
85,27.8
86,44.3
87,26.97
88,13.93
89,20.44
90,50.04
91,21.38
92,44.47
93,41.02
94,53.88
95,46.72
96,17.68
97,31.16
98,12.17
99,28.09
