task,cost
0,23.47
1,33.51
2,9.06
3,11.04
4,25.43
5,13.45
6,10.22
7,35.44
8,15.78
9,25.59
10,13.71
11,52.04
12,31.56
13,60.68
14,56.66
15,24.0
16,15.38
17,11.25
18,14.7
19,22.92
20,19.59
21,14.16
22,57.8
23,18.83
24,25.94
25,19.24
26,46.87
27,41.56
28,43.21
29,24.52
30,11.96
31,20.67
32,40.23
33,33.54
34,22.72
35,20.27
36,13.65
37,20.44
38,47.93
39,51.32
40,31.55
41,10.19
42,30.44
43,20.05
44,32.5
45,10.76
46,13.81
47,14.69
48,52.7
49,19.73
50,46.77
51,19.67
52,22.61
53,21.66
54,40.48
55,14.45
56,35.81
57,40.73
58,28.02
59,42.21
60,36.19
61,11.3
62,12.66
63,19.92
64,42.21
65,16.78
66,23.19
67,15.71
68,41.86
69,21.76
70,33.74
71,12.9
72,59.91
73,27.9
74,37.63
75,22.58
76,11.19
77,22.89
78,14.53
79,11.94
