src,dst,comm
0,28,5
0,18,8
1,11,1
1,25,1
2,3,3
2,49,9
2,8,8
2,27,4
3,8,4
3,11,3
3,23,2
4,41,6
5,7,8
6,16,2
6,27,4
6,54,5
7,53,2
8,24,1
8,39,9
8,52,6
9,27,8
9,48,10
9,19,6
9,44,8
10,58,3
10,42,5
10,25,9
11,24,6
11,14,1
11,35,5
11,23,1
12,30,3
12,31,5
13,45,10
13,16,1
14,15,6
14,50,9
14,32,8
15,57,5
15,31,2
15,29,1
16,25,1
16,24,6
16,58,3
17,30,1
18,48,8
18,56,5
19,57,1
19,55,1
20,39,2
20,23,8
20,24,5
20,51,5
21,57,7
21,39,5
22,33,6
22,35,6
23,33,7
23,25,8
23,46,8
24,34,5
24,30,6
24,33,8
25,55,6
25,29,4
26,46,10
26,30,2
27,40,9
27,38,4
27,53,2
28,51,4
28,56,9
29,47,9
29,59,8
29,45,10
29,35,6
30,54,9
30,48,7
31,44,10
31,58,6
31,57,9
31,40,8
32,40,4
32,52,2
33,53,1
33,47,10
33,45,6
34,47,1
34,58,7
34,49,3
34,38,4
35,40,9
35,48,5
35,59,7
36,43,8
36,45,6
36,46,6
36,49,4
37,56,10
37,54,8
38,43,2
39,49,10
40,41,2
40,52,7
40,48,9
41,53,4
41,42,6
41,44,7
42,58,1
42,46,9
43,55,2
44,52,8
44,45,3
44,54,8
44,56,2
45,51,7
45,55,10
45,59,4
46,47,4
46,53,1
46,54,4
46,48,7
47,53,6
47,57,8
48,50,7
48,59,4
49,59,1
49,52,4
49,50,7
49,58,5
50,58,10
51,57,4
51,53,6
52,54,5
53,57,4
53,55,9
53,59,10
54,56,4
55,58,9
55,57,5
55,59,8
55,56,4
56,58,3
57,59,7
58,59,4
