task,cost
0,43.46
1,8.46
2,19.17
3,14.24
4,34.36
5,29.18
6,9.55
7,18.14
8,32.36
9,32.61
10,10.41
11,19.32
12,41.53
13,47.59
14,24.36
15,45.89
16,42.34
17,48.1
18,44.65
19,19.43
20,45.02
21,42.66
22,23.43
23,36.6
24,14.24
25,14.67
26,16.62
27,32.54
28,21.05
29,26.68
30,21.59
31,20.11
32,11.29
33,38.58
34,33.86
35,19.51
36,21.6
37,16.96
38,16.59
39,31.8
40,30.19
41,17.59
42,10.91
43,17.11
44,13.06
45,14.67
46,10.39
47,55.42
48,38.43
49,42.86
50,38.62
51,29.01
52,54.76
53,49.51
54,49.51
55,16.99
56,13.35
57,41.93
58,40.25
59,11.05
60,38.02
61,19.25
62,23.87
63,17.74
64,44.28
65,21.82
66,10.07
67,44.09
68,12.08
69,28.62
70,13.84
71,41.18
72,24.44
73,15.46
74,19.06
75,35.21
76,35.53
77,10.94
78,14.26
79,46.05
