task,cost
0,12.37
1,17.52
2,36.31
3,40.11
4,20.36
5,25.2
6,57.05
7,40.25
8,24.34
9,30.25
10,24.9
11,35.35
12,46.47
13,11.68
14,31.3
15,21.3
16,29.62
17,25.99
18,31.33
19,23.25
20,35.9
21,12.25
22,38.89
23,24.14
24,13.34
25,25.58
26,9.14
27,19.2
28,44.58
29,19.28
30,24.92
31,40.04
32,12.35
33,30.67
34,50.61
35,13.07
36,30.25
37,51.54
38,27.26
39,14.63
40,34.43
41,12.07
42,19.5
43,22.99
44,35.59
45,56.78
46,21.3
47,13.49
48,36.92
49,33.2
50,41.55
51,14.24
52,34.68
53,38.29
54,20.33
55,27.9
56,17.52
57,20.5
58,36.74
59,27.47
60,25.83
61,34.98
62,38.3
63,28.31
64,10.38
65,45.3
66,27.65
67,49.28
68,30.96
69,42.25
70,33.4
71,9.82
72,24.67
73,36.24
74,35.46
75,28.27
76,30.7
77,14.48
78,12.3
79,40.56
80,31.23
81,15.31
82,15.48
83,15.22
84,45.92
85,24.91
86,13.34
87,56.74
88,23.04
89,46.76
