src,dst,comm
0,55,5
1,28,2
1,48,6
2,25,2
2,36,5
2,17,3
2,57,9
3,43,10
3,10,8
4,72,5
4,28,7
4,44,3
5,85,8
5,38,8
6,55,3
7,44,3
7,62,1
8,84,5
8,79,3
8,21,6
9,14,7
10,40,6
10,12,8
10,63,7
11,59,4
11,33,9
12,54,8
12,72,2
12,41,5
13,20,6
13,57,3
13,38,8
13,34,5
14,82,4
14,80,4
14,67,2
14,85,8
15,70,7
15,40,4
15,73,2
16,84,10
17,85,10
18,72,2
18,25,9
19,52,8
19,68,2
19,71,10
20,84,4
20,35,4
20,62,7
20,85,6
21,36,10
21,67,2
22,37,7
22,80,1
23,58,9
23,81,5
23,75,7
23,24,4
24,53,2
25,82,5
25,54,6
25,77,8
25,70,9
26,70,7
26,89,9
27,82,5
27,29,9
27,33,8
28,68,1
28,66,6
29,76,3
30,65,6
31,34,8
31,55,4
32,56,1
32,68,9
32,50,9
33,82,9
34,53,9
34,79,5
35,80,3
35,59,5
35,68,3
35,46,4
36,47,5
36,73,2
37,58,1
37,86,6
38,83,9
38,71,5
39,73,3
39,72,2
39,57,8
40,51,2
40,81,2
40,54,8
40,84,1
41,67,4
42,68,2
42,73,8
42,81,9
42,55,6
43,86,7
43,47,10
43,76,6
43,49,2
44,54,3
45,62,4
45,70,4
45,80,2
45,49,4
46,82,3
46,79,6
46,49,10
47,58,3
48,59,7
48,56,8
49,54,3
50,80,3
51,70,10
52,65,7
53,57,3
54,68,6
54,87,1
54,61,6
55,82,10
56,74,1
56,82,9
56,63,10
57,75,9
57,69,6
58,71,4
58,77,3
58,73,6
58,89,3
59,62,4
59,67,3
59,69,9
59,70,4
60,69,4
60,73,3
60,71,8
61,62,10
61,69,6
61,67,7
61,71,2
62,81,3
62,84,6
62,69,4
63,78,6
63,83,3
64,67,4
64,80,9
64,87,2
65,86,8
66,87,7
66,69,5
67,76,9
68,81,1
68,75,8
68,71,6
69,70,9
70,72,8
70,83,5
70,73,1
70,88,8
71,85,3
71,74,10
71,78,4
72,86,10
72,77,3
73,87,9
73,82,7
73,84,10
73,85,10
74,83,6
74,89,5
75,80,5
76,88,1
76,83,8
76,89,2
77,88,3
77,78,8
78,86,5
78,87,6
78,84,5
78,80,3
79,89,4
79,84,9
80,86,1
80,83,8
81,83,2
81,89,6
82,85,2
82,88,10
83,85,10
83,87,7
83,88,7
83,86,10
84,86,8
84,88,8
84,89,2
85,89,8
85,86,10
86,87,9
86,89,3
86,88,5
87,88,4
87,89,7
88,89,5
