task,cost
0,11.88
1,24.69
2,7.99
3,32.81
4,30.79
5,22.93
6,9.26
7,57.86
8,9.6
9,13.19
10,36.23
11,44.99
12,13.12
13,55.14
14,43.52
15,15.72
16,28.55
17,54.72
18,48.35
19,11.78
20,32.24
21,13.3
22,19.69
23,13.06
24,35.58
25,29.37
26,32.58
27,30.34
28,51.46
29,27.51
30,48.86
31,19.3
32,14.04
33,47.39
34,23.52
35,39.26
36,34.29
37,55.5
38,19.93
39,32.55
40,14.32
41,18.17
42,14.95
43,36.4
44,15.41
45,11.97
46,18.0
47,35.87
48,17.12
49,36.31
50,23.11
51,36.95
52,15.81
53,45.87
54,54.57
55,17.67
56,19.8
57,32.89
58,35.25
59,17.4
60,55.38
61,32.29
62,28.25
63,52.48
64,26.91
65,13.69
66,53.57
67,31.93
68,13.99
69,15.94
70,25.85
71,13.96
72,12.33
73,13.64
74,17.65
75,44.83
76,34.33
77,26.57
78,27.34
79,31.12
80,45.15
81,34.44
82,45.53
83,43.12
84,33.75
85,12.2
86,40.16
87,14.79
88,42.64
89,9.21
90,43.18
91,45.2
92,42.11
93,15.02
94,18.68
95,16.08
96,23.05
97,44.34
98,38.16
99,16.52
