task,cost
0,12.12
1,11.97
2,34.86
3,24.64
4,12.68
5,42.06
6,34.32
7,23.65
8,14.07
9,43.19
10,36.27
11,14.18
12,35.87
13,45.67
14,16.17
15,24.83
16,34.4
17,35.57
18,32.54
19,20.64
20,16.7
21,21.19
22,34.96
23,35.54
24,20.59
25,33.5
26,33.59
27,7.54
28,36.33
29,27.12
30,36.39
31,59.74
32,27.77
33,10.29
34,17.63
35,33.97
36,30.67
37,9.48
38,17.19
39,41.86
40,34.83
41,12.63
42,20.67
43,38.65
44,18.31
45,42.95
46,14.52
47,40.52
48,33.48
49,38.11
50,44.58
51,23.16
52,25.28
53,52.93
54,22.85
55,22.63
56,39.47
57,12.27
58,40.91
59,53.14
