task,cost
0,35.78
1,22.83
2,11.95
3,48.72
4,10.66
5,19.68
6,13.59
7,23.14
8,47.76
9,22.38
10,29.77
11,26.58
12,14.81
13,16.08
14,35.62
15,14.04
16,42.32
17,53.94
18,28.47
19,7.92
20,14.81
21,19.35
22,21.62
23,39.05
24,32.84
25,27.98
26,35.11
27,12.16
28,28.62
29,20.59
30,21.21
31,37.04
32,17.53
33,54.04
34,17.93
35,15.61
36,40.86
37,12.92
38,50.11
39,24.83
40,9.55
41,15.12
42,16.88
43,11.76
44,42.26
45,43.35
46,14.81
47,30.41
48,24.24
49,14.53
50,23.32
51,13.06
52,15.05
53,15.9
54,51.49
55,32.61
56,30.77
57,29.99
58,10.7
59,37.55
60,15.3
61,11.18
62,21.85
63,39.82
64,41.43
65,15.88
66,21.29
67,22.24
68,25.42
69,24.37
