src,dst,comm
0,19,3
0,8,9
0,11,3
1,10,10
1,19,7
1,31,6
2,9,6
2,7,3
2,17,7
3,25,5
4,29,7
4,15,9
4,35,4
4,22,6
5,30,7
5,22,3
5,9,6
6,15,8
6,32,5
6,30,2
6,24,2
7,12,6
7,34,5
8,29,4
8,19,8
9,19,10
9,39,5
9,32,4
9,26,3
10,18,1
11,37,10
11,22,4
11,15,9
12,24,10
12,27,4
13,25,9
13,28,7
13,19,9
14,19,10
15,17,2
16,22,1
17,23,4
17,18,9
17,22,2
17,34,10
18,38,8
18,30,10
19,21,10
19,28,8
20,25,5
21,32,9
21,23,1
21,22,3
21,31,6
22,35,10
22,25,8
23,31,4
24,28,6
24,33,7
25,32,7
26,39,7
26,27,6
26,38,1
27,32,5
28,39,2
29,33,6
30,38,9
30,35,8
30,37,4
30,39,10
31,34,7
31,36,10
31,32,3
32,37,3
32,33,5
33,39,10
33,38,10
34,36,8
34,38,6
35,39,5
35,38,4
35,36,7
36,37,3
36,39,5
36,38,4
37,39,4
37,38,7
38,39,6
