task,cost
0,41.2
1,42.11
2,30.15
3,26.38
4,59.57
5,20.64
6,45.63
7,32.37
8,52.31
9,37.08
10,31.22
11,37.49
12,41.73
13,36.29
14,22.8
15,34.92
16,30.19
17,9.3
18,42.67
19,52.28
20,37.23
21,47.76
22,34.95
23,16.08
24,19.45
25,23.82
26,58.81
27,59.46
28,32.32
29,15.79
30,17.01
31,51.92
32,29.2
33,29.03
34,24.95
35,12.64
36,12.42
37,44.51
38,19.03
39,54.65
40,29.05
41,35.75
42,33.32
43,41.44
44,23.99
45,16.65
46,49.23
47,8.6
48,7.93
49,10.22
50,33.11
51,13.32
52,56.11
53,14.44
54,26.28
55,11.3
56,40.95
57,7.84
58,21.52
59,26.26
60,13.15
61,32.3
62,28.99
63,36.69
64,39.31
65,12.26
66,9.82
67,46.46
68,19.89
69,12.12
70,25.43
71,17.81
72,15.55
73,32.35
74,31.01
75,39.18
76,23.04
77,10.41
78,18.53
79,18.79
80,20.07
81,16.4
82,16.83
83,60.09
84,33.33
85,25.61
86,38.23
87,30.34
88,20.6
89,26.36
90,35.65
91,23.06
92,14.99
93,8.88
94,22.36
95,21.61
96,26.82
97,20.69
98,36.09
99,11.59
