task,cost
0,51.9
1,31.69
2,44.23
3,57.0
4,33.99
5,30.62
6,12.89
7,14.86
8,33.44
9,18.7
10,32.0
11,24.44
12,18.78
13,46.7
14,50.86
15,18.87
16,32.73
17,39.79
18,28.66
19,25.44
20,24.0
21,15.38
22,35.45
23,22.63
24,40.7
25,15.38
26,16.73
27,24.34
28,47.69
29,40.67
30,42.64
31,52.12
32,26.69
33,50.81
34,14.32
35,18.57
36,56.64
37,29.48
38,33.05
39,10.03
40,11.68
41,17.22
42,14.87
43,13.71
44,19.54
45,20.05
46,10.55
47,18.89
48,46.58
49,49.61
50,36.08
51,33.9
52,39.43
53,27.97
54,45.15
55,39.57
56,52.21
57,29.47
58,24.46
59,23.97
60,56.8
61,42.06
62,24.89
63,19.81
64,26.7
65,36.66
66,14.75
67,8.16
68,32.51
69,48.01
70,51.96
71,22.01
72,38.94
73,33.81
74,30.28
75,32.27
76,30.49
77,46.64
78,15.05
79,25.0
80,15.35
81,37.13
82,28.12
83,16.15
84,47.67
85,45.12
86,18.52
87,31.46
88,12.27
89,53.74
90,24.37
91,24.42
92,22.33
93,31.2
94,16.78
95,22.47
96,38.14
97,19.68
98,22.5
99,37.14
