task,cost
0,44.32
1,19.94
2,37.96
3,39.97
4,37.64
5,40.63
6,52.49
7,36.9
8,28.09
9,13.47
10,30.8
11,52.09
12,57.84
13,41.68
14,53.46
15,13.93
16,43.39
17,22.85
18,9.35
19,38.48
20,11.28
21,37.91
22,15.66
23,27.12
24,51.53
25,25.19
26,43.33
27,13.61
28,14.06
29,56.9
30,22.03
31,22.74
32,19.28
33,15.56
34,40.81
35,29.77
36,34.76
37,44.07
38,15.04
39,43.06
40,60.84
41,29.41
42,18.95
43,25.24
44,19.3
45,48.13
46,38.64
47,21.02
48,28.93
49,31.35
50,17.09
51,30.74
52,34.44
53,18.43
54,17.9
55,28.13
56,29.66
57,8.52
58,38.13
59,46.64
60,21.48
61,13.95
62,8.49
63,27.1
64,48.14
65,12.26
66,20.17
67,24.42
68,33.02
69,11.61
70,25.03
71,9.57
72,49.18
73,16.98
74,18.95
75,32.49
76,13.84
77,10.27
78,51.78
79,40.12
