src,dst,comm
0,36,3
0,62,6
0,35,9
1,63,5
2,13,3
3,38,4
3,9,10
3,40,7
3,45,4
4,64,7
4,37,6
5,62,4
6,34,4
6,55,9
7,16,7
8,28,4
9,44,2
9,66,9
9,47,5
9,30,4
10,32,4
11,47,1
11,64,5
11,14,6
11,57,8
12,25,1
12,22,3
12,15,6
12,41,5
13,37,7
13,35,1
13,43,3
14,30,9
14,57,4
14,38,10
15,51,4
15,60,4
15,33,7
16,54,9
16,51,9
16,68,10
16,37,10
17,30,9
18,52,5
18,46,6
19,39,2
19,47,2
19,20,9
20,36,3
20,50,10
21,55,8
21,30,6
21,52,4
22,31,5
22,48,7
22,26,7
23,34,9
23,54,7
24,29,2
25,51,2
25,42,10
26,55,9
26,41,6
26,61,3
26,53,6
27,67,9
27,59,2
27,40,1
27,48,1
28,43,2
28,33,4
28,37,9
28,56,10
29,35,1
29,32,4
29,34,6
30,35,9
30,69,2
31,47,1
31,63,2
31,32,5
31,69,6
32,37,9
33,66,10
34,46,2
34,56,3
34,53,5
34,58,7
35,65,6
35,45,9
35,42,2
35,58,7
36,69,7
36,54,10
36,66,1
36,45,8
37,66,5
38,44,6
38,62,10
38,63,9
38,43,4
39,54,8
39,65,1
39,56,2
40,51,7
41,65,9
41,42,2
41,48,1
42,51,8
43,48,5
44,52,9
44,67,5
44,66,8
44,62,2
45,60,7
45,49,2
45,56,9
45,46,8
46,51,4
47,67,9
47,51,4
48,53,8
48,65,5
48,68,10
48,64,3
49,67,6
49,51,2
49,66,3
50,69,8
51,52,2
51,55,8
52,55,6
52,61,4
52,64,2
52,65,7
53,69,7
53,56,5
53,67,3
54,62,3
54,69,9
54,67,4
55,63,6
55,60,5
55,57,5
56,58,1
57,67,6
57,69,3
57,62,2
58,65,5
59,64,1
59,60,4
59,61,4
60,64,9
60,65,6
60,63,8
61,69,6
61,63,6
61,64,7
61,68,8
62,63,8
63,66,2
63,65,9
63,67,8
64,65,2
64,66,8
64,69,10
65,67,5
65,69,9
65,66,1
66,69,3
66,68,10
66,67,7
67,69,10
67,68,7
68,69,7
