task,cost
0,20.26
1,27.5
2,41.35
3,36.72
4,47.53
5,16.25
6,27.34
7,28.73
8,45.03
9,28.34
10,39.8
11,18.08
12,26.7
13,9.83
14,29.02
15,27.03
16,32.67
17,17.59
18,20.02
19,16.98
20,38.78
21,17.99
22,46.55
23,36.61
24,38.4
25,11.61
26,10.98
27,60.55
28,48.06
29,13.54
30,8.87
31,58.37
32,39.66
33,54.17
34,47.23
35,43.35
36,51.27
37,25.53
38,13.74
39,21.91
40,19.27
41,36.44
42,23.37
43,28.6
44,26.95
45,16.77
46,40.55
47,10.84
48,29.13
49,43.31
50,9.9
51,35.58
52,17.53
53,23.45
54,26.95
55,24.54
56,16.23
57,15.2
58,21.55
59,56.83
60,34.17
61,25.6
62,22.56
63,15.92
64,36.08
65,29.81
66,13.04
67,16.75
68,37.91
69,22.7
