task,cost
0,53.5
1,45.41
2,57.2
3,37.05
4,11.79
5,14.27
6,38.32
7,11.95
8,16.57
9,22.07
10,26.15
11,32.67
12,59.28
13,38.96
14,17.5
15,13.16
16,21.15
17,32.65
18,40.38
19,20.4
20,28.86
21,21.94
22,29.07
23,46.54
24,21.88
25,32.19
26,37.94
27,30.06
28,46.57
29,32.05
30,34.69
31,22.43
32,51.25
33,11.72
34,29.02
35,12.25
36,10.77
37,45.14
38,33.47
39,12.13
40,42.07
41,24.77
42,45.82
43,53.64
44,35.31
45,25.96
46,57.64
47,47.19
48,26.34
49,35.16
50,28.89
51,40.19
52,34.87
53,20.47
54,25.66
55,17.85
56,19.47
57,13.64
58,30.93
59,24.77
60,18.03
61,32.41
62,19.41
63,31.39
64,34.37
65,16.09
66,32.75
67,18.29
68,60.95
69,28.74
70,26.57
71,28.08
72,17.11
73,35.32
74,16.16
75,12.2
76,21.35
77,35.78
78,32.67
79,12.41
