task,cost
0,46.39
1,44.36
2,15.18
3,46.61
4,28.68
5,16.19
6,20.55
7,32.21
8,21.69
9,39.65
10,25.19
11,59.62
12,11.03
13,24.29
14,39.3
15,14.62
16,16.76
17,10.74
18,36.55
19,7.96
20,29.06
21,29.35
22,37.21
23,22.27
24,25.45
25,42.57
26,44.82
27,34.69
28,37.87
29,24.01
30,19.51
31,31.32
32,17.9
33,10.63
34,50.57
35,30.51
36,29.21
37,17.87
38,15.4
39,33.37
40,27.24
41,33.27
42,29.5
43,14.97
44,15.18
45,34.59
46,47.92
47,8.65
48,10.38
49,22.21
50,50.21
51,36.89
52,30.02
53,36.8
54,41.19
55,8.33
56,36.78
57,23.83
58,35.28
59,27.73
