task,cost
0,30.82
1,43.27
2,32.43
3,41.01
4,21.07
5,10.77
6,46.41
7,28.31
8,44.89
9,23.32
10,51.07
11,38.08
12,9.35
13,39.1
14,34.27
15,25.8
16,23.91
17,18.73
18,19.97
19,9.81
20,15.31
21,19.87
22,31.11
23,28.26
24,31.79
25,30.76
26,52.19
27,27.85
28,44.01
29,22.98
30,11.53
31,25.0
32,41.17
33,12.4
34,10.59
35,44.33
36,35.25
37,28.08
38,16.64
39,15.6
40,21.29
41,37.41
42,37.42
43,36.83
44,15.13
45,33.05
46,48.77
47,24.17
48,26.92
49,20.23
50,50.94
51,14.66
52,31.34
53,21.25
54,29.84
55,30.25
56,19.34
57,33.55
58,10.21
59,34.56
60,8.94
61,17.4
62,24.9
63,20.77
64,28.37
65,9.1
66,45.28
67,22.3
68,12.41
69,31.75
