task,cost
0,27.41
1,23.33
2,38.84
3,14.49
4,23.06
5,43.73
6,45.28
7,49.14
8,12.03
9,34.85
10,38.67
11,28.87
12,20.66
13,15.75
14,25.18
15,28.26
16,53.98
17,28.36
18,35.95
19,46.92
20,22.11
21,41.75
22,44.66
23,17.69
24,35.51
25,34.66
26,39.4
27,10.73
28,62.1
29,14.86
30,40.14
31,23.28
32,40.03
33,30.88
34,31.98
35,30.86
36,20.01
37,37.08
38,47.11
39,38.1
40,23.85
41,19.35
42,30.4
43,42.81
44,10.23
45,27.54
46,13.88
47,29.11
48,15.6
49,34.16
50,21.78
51,40.91
52,23.58
53,24.99
54,15.06
55,18.81
56,26.93
57,42.99
58,30.22
59,34.61
60,22.69
61,31.61
62,18.5
63,52.78
64,14.59
65,32.19
66,27.9
67,16.01
68,40.98
69,12.45
70,44.4
71,34.19
72,43.04
73,30.27
74,19.55
75,22.47
76,13.81
77,39.21
78,28.12
79,15.47
80,37.22
81,45.87
82,33.73
83,24.25
84,56.46
85,10.64
86,62.46
87,26.51
88,25.59
89,18.46
