task,cost
0,39.8
1,35.2
2,39.19
3,29.07
4,24.29
5,14.21
6,53.76
7,21.83
8,23.19
9,45.66
10,11.41
11,21.35
12,23.32
13,10.19
14,29.29
15,33.81
16,29.73
17,36.62
18,9.16
19,20.66
20,31.65
21,34.08
22,56.45
23,38.49
24,43.75
25,27.66
26,37.41
27,15.13
28,54.18
29,7.86
30,25.03
31,25.11
32,16.27
33,12.09
34,15.21
35,23.45
36,30.89
37,13.1
38,20.17
39,37.38
40,17.21
41,34.07
42,16.95
43,31.59
44,21.18
45,49.67
46,32.55
47,23.26
48,51.25
49,33.51
50,34.59
51,26.98
52,47.61
53,60.32
54,31.84
55,13.08
56,23.48
57,28.76
58,23.3
59,51.22
