task,cost
0,47.79
1,9.92
2,44.71
3,8.66
4,38.84
5,11.91
6,51.66
7,13.19
8,36.84
9,23.5
10,13.87
11,44.37
12,47.08
13,8.73
14,41.41
15,36.55
16,12.21
17,31.68
18,24.72
19,49.71
20,29.5
21,36.48
22,25.2
23,40.69
24,45.19
25,12.17
26,36.77
27,30.13
28,43.23
29,17.23
30,11.67
31,27.26
32,19.46
33,31.81
34,23.39
35,20.74
36,25.44
37,22.71
38,25.85
39,25.45
40,27.13
41,49.97
42,15.84
43,11.82
44,16.44
45,32.49
46,39.33
47,11.94
48,12.22
49,19.22
50,34.0
51,38.31
52,16.34
53,33.16
54,22.45
55,50.35
56,20.87
57,11.55
58,39.98
59,40.03
60,26.22
61,38.71
62,32.62
63,35.72
64,20.16
65,22.87
66,20.41
67,27.95
68,21.94
69,16.59
