task,cost
0,30.91
1,12.97
2,44.85
3,17.4
4,43.89
5,48.63
6,36.03
7,43.51
8,42.14
9,31.01
10,13.7
11,41.92
12,14.46
13,22.96
14,24.44
15,11.37
16,35.26
17,49.28
18,37.51
19,34.03
20,16.9
21,48.95
22,17.19
23,40.84
24,13.96
25,22.89
26,13.22
27,22.18
28,32.86
29,29.75
30,40.89
31,16.08
32,38.17
33,24.54
34,12.31
35,50.43
36,20.55
37,47.97
38,9.02
39,25.47
40,38.96
41,25.42
42,23.02
43,29.47
44,9.43
45,40.99
46,15.74
47,32.44
48,49.01
49,24.41
50,33.14
51,37.9
52,17.38
53,28.63
54,31.36
55,52.03
56,12.38
57,31.19
58,34.92
59,13.61
60,42.85
61,31.46
62,12.03
63,21.63
64,34.43
65,39.62
66,19.24
67,30.43
68,21.01
69,44.31
