task,cost
0,18.09
1,24.01
2,10.21
3,48.98
4,14.12
5,27.46
6,33.45
7,23.22
8,40.95
9,12.21
10,12.41
11,16.99
12,15.37
13,38.65
14,33.44
15,27.4
16,51.38
17,10.37
18,35.45
19,45.53
20,22.35
21,22.96
22,41.88
23,26.15
24,27.48
25,12.31
26,39.51
27,15.09
28,48.04
29,13.69
30,21.18
31,31.57
32,31.72
33,54.73
34,17.16
35,17.73
36,40.17
37,26.22
38,26.48
39,60.7
40,33.17
41,38.58
42,37.48
43,29.48
44,51.28
45,16.93
46,22.1
47,13.2
48,23.61
49,13.49
50,24.95
51,39.27
52,51.36
53,14.35
54,47.7
55,34.57
56,20.38
57,21.29
58,8.37
59,10.8
60,36.56
61,14.64
62,34.99
63,14.06
64,33.35
65,12.09
66,32.12
67,28.8
68,27.61
69,18.8
70,22.86
71,12.11
72,28.8
73,21.91
74,13.62
75,19.2
76,21.25
77,30.95
78,32.73
79,51.63
