task,cost
0,34.8
1,21.89
2,45.78
3,21.55
4,18.13
5,29.68
6,22.06
7,14.83
8,41.28
9,10.95
10,20.87
11,11.35
12,18.56
13,12.58
14,29.32
15,35.72
16,38.93
17,18.1
18,42.43
19,11.09
20,47.89
21,47.55
22,36.59
23,13.08
24,23.21
25,23.05
26,14.97
27,38.17
28,38.57
29,9.87
30,32.49
31,36.02
32,36.31
33,24.45
34,31.94
35,9.72
36,11.38
37,10.68
38,35.65
39,36.41
40,20.21
41,14.83
42,30.05
43,25.94
44,22.73
45,41.53
46,55.39
47,11.22
48,31.75
49,55.84
50,12.27
51,42.06
52,43.61
53,17.77
54,33.4
55,15.05
56,25.2
57,13.39
58,48.33
59,21.81
60,26.22
61,27.39
62,34.03
63,14.24
64,18.88
65,38.71
66,15.34
67,14.94
68,18.98
69,12.62
