task,cost
0,36.78
1,36.63
2,49.42
3,25.33
4,19.11
5,48.43
6,40.79
7,21.0
8,29.01
9,16.47
10,44.67
11,32.25
12,33.01
13,25.36
14,29.62
15,26.89
16,37.95
17,13.41
18,22.86
19,19.94
20,14.47
21,24.94
22,42.85
23,26.05
24,11.37
25,46.07
26,35.04
27,14.46
28,18.76
29,32.77
30,36.48
31,25.81
32,17.55
33,29.71
34,13.97
35,9.9
36,44.74
37,14.7
38,22.52
39,27.78
40,50.35
41,39.41
42,39.8
43,36.85
44,15.24
45,36.38
46,30.42
47,34.65
48,35.7
49,16.62
50,45.15
51,37.8
52,28.82
53,26.47
54,7.68
55,43.71
56,24.45
57,25.52
58,14.02
59,43.03
