task,cost
0,11.14
1,48.64
2,22.44
3,29.42
4,34.47
5,11.46
6,47.35
7,15.79
8,32.1
9,16.86
10,15.38
11,46.07
12,38.27
13,12.72
14,36.83
15,14.37
16,19.25
17,15.88
18,13.95
19,46.65
20,19.63
21,46.77
22,22.13
23,33.93
24,48.47
25,30.28
26,59.57
27,41.25
28,16.99
29,37.59
30,32.24
31,15.98
32,29.65
33,15.11
34,11.37
35,42.47
36,24.59
37,37.57
38,11.21
39,48.18
40,32.82
41,57.0
42,31.07
43,53.42
44,27.81
45,33.74
46,26.07
47,14.3
48,8.8
49,26.45
50,26.54
51,15.87
52,24.19
53,22.32
54,30.89
55,39.71
56,16.96
57,47.13
58,39.82
59,41.16
60,34.59
61,20.39
62,28.77
63,50.77
64,49.74
65,13.22
66,50.17
67,29.44
68,42.59
69,34.47
70,30.75
71,14.59
72,11.51
73,19.37
74,28.4
75,37.25
76,41.5
77,15.86
78,16.61
79,45.28
