task,cost
0,51.12
1,29.69
2,22.18
3,13.35
4,22.66
5,20.23
6,20.26
7,8.4
8,20.91
9,34.58
10,43.46
11,40.61
12,18.53
13,13.48
14,45.17
15,17.13
16,51.29
17,17.95
18,26.09
19,13.35
20,31.0
21,45.95
22,18.91
23,31.51
24,35.05
25,17.25
26,21.01
27,37.86
28,17.8
29,33.28
30,42.82
31,35.45
32,14.54
33,36.61
34,19.16
35,42.24
36,24.11
37,11.34
38,30.1
39,37.23
40,39.05
41,17.49
42,31.15
43,49.0
44,42.56
45,21.72
46,12.36
47,16.34
48,30.12
49,8.32
50,37.08
51,23.42
52,20.77
53,35.05
54,30.83
55,13.05
56,47.17
57,16.82
58,26.5
59,24.67
60,47.85
61,30.07
62,28.67
63,54.09
64,12.38
65,27.36
66,39.8
67,41.41
68,21.32
69,30.58
70,32.42
71,24.67
72,29.41
73,38.48
74,30.96
75,13.06
76,44.65
77,26.01
78,16.66
79,11.65
80,32.83
81,27.95
82,42.45
83,35.77
84,10.2
85,12.5
86,22.81
87,16.28
88,17.58
89,20.56
90,28.16
91,41.85
92,52.12
93,16.37
94,47.64
95,45.75
96,21.26
97,19.18
98,9.47
99,42.2
