task,cost
0,37.4
1,27.11
2,13.65
3,18.79
4,40.93
5,15.62
6,13.84
7,42.35
8,20.95
9,33.67
10,8.83
11,17.54
12,60.57
13,27.97
14,50.7
15,27.38
16,32.56
17,28.23
18,33.63
19,10.4
20,38.88
21,9.46
22,39.53
23,19.97
24,43.39
25,36.58
26,26.27
27,21.34
28,18.06
29,30.79
30,39.66
31,8.25
32,20.12
33,41.85
34,19.24
35,45.43
36,20.52
37,41.39
38,28.63
39,21.17
40,19.8
41,44.86
42,46.39
43,30.98
44,25.36
45,34.41
46,46.03
47,9.32
48,30.44
49,24.43
50,20.64
51,23.77
52,46.36
53,35.48
54,47.64
55,43.56
56,35.92
57,22.44
58,41.67
59,42.67
60,52.71
61,24.91
62,52.13
63,12.06
64,43.26
65,18.7
66,36.51
67,38.57
68,23.16
69,44.44
70,27.85
71,10.24
72,16.15
73,20.48
74,31.22
75,42.94
76,43.14
77,13.7
78,38.45
79,13.7
80,41.47
81,34.69
82,18.63
83,49.39
84,30.71
85,37.86
86,32.48
87,9.67
88,10.19
89,35.28
90,13.19
91,36.9
92,30.59
93,33.07
94,23.57
95,32.31
96,41.02
97,16.74
98,30.83
99,23.54
