task,cost
0,35.25
1,42.86
2,59.49
3,36.45
4,28.09
5,18.85
6,30.87
7,19.91
8,30.63
9,30.13
10,35.67
11,36.52
12,32.4
13,21.08
14,31.24
15,25.0
16,37.84
17,26.85
18,14.53
19,14.65
20,12.98
21,10.76
22,30.13
23,33.3
24,38.37
25,49.73
26,24.37
27,27.05
28,13.45
29,29.06
30,17.02
31,14.31
32,35.8
33,45.88
34,41.41
35,38.15
36,43.72
37,22.23
38,51.33
39,29.55
40,21.98
41,32.69
42,22.73
43,44.8
44,35.38
45,14.52
46,17.76
47,16.56
48,44.57
49,21.02
50,29.06
51,8.5
52,35.41
53,19.81
54,23.65
55,45.21
56,17.86
57,27.79
58,26.95
59,41.35
60,22.88
61,30.69
62,18.63
63,36.78
64,13.99
65,21.96
66,14.85
67,25.05
68,42.07
69,36.06
