task,cost
0,48.95
1,31.71
2,37.92
3,33.81
4,28.0
5,19.03
6,31.28
7,32.33
8,46.89
9,26.26
10,21.54
11,37.06
12,14.23
13,48.99
14,12.39
15,14.9
16,51.46
17,49.7
18,51.93
19,38.03
20,13.39
21,29.98
22,33.45
23,33.62
24,43.09
25,29.91
26,28.09
27,35.04
28,27.32
29,45.72
30,24.36
31,39.16
32,29.0
33,11.76
34,46.07
35,17.64
36,41.36
37,38.2
38,29.46
39,33.32
40,30.18
41,12.49
42,15.3
43,28.65
44,18.99
45,17.33
46,24.24
47,47.62
48,42.9
49,28.25
50,14.17
51,45.86
52,40.52
53,13.16
54,26.17
55,19.65
56,39.75
57,35.87
58,23.39
59,35.56
60,29.12
61,16.44
62,13.66
63,55.63
64,54.43
65,36.4
66,42.53
67,14.29
68,32.18
69,11.95
70,22.72
71,18.35
72,11.04
73,11.59
74,33.87
75,47.42
76,18.11
77,11.91
78,38.74
79,45.46
