task,cost
0,24.84
1,13.19
2,40.22
3,25.23
4,57.7
5,36.65
6,17.7
7,15.1
8,41.58
9,10.63
10,13.48
11,14.87
12,40.12
13,28.58
14,16.55
15,25.77
16,38.21
17,14.5
18,31.08
19,22.99
20,38.44
21,34.64
22,33.38
23,47.27
24,48.96
25,19.17
26,23.86
27,41.49
28,11.77
29,39.11
30,59.63
31,13.17
32,38.55
33,20.37
34,41.23
35,37.98
36,16.23
37,41.05
38,37.78
39,21.01
40,38.03
41,39.11
42,24.92
43,32.71
44,44.87
45,19.53
46,15.99
47,11.48
48,37.38
49,15.1
50,26.74
51,43.28
52,25.95
53,47.23
54,38.72
55,27.91
56,29.54
57,36.17
58,30.25
59,11.66
60,45.14
61,10.04
62,35.99
63,34.58
64,30.99
65,12.18
66,57.28
67,11.46
68,13.84
69,27.75
70,24.42
71,41.57
72,20.63
73,41.23
74,42.41
75,35.05
76,13.44
77,23.75
78,30.84
79,60.19
80,57.9
81,58.07
82,25.71
83,43.73
84,36.15
85,29.79
86,25.99
87,44.42
88,13.67
89,34.15
