task,cost
0,38.98
1,42.78
2,48.67
3,45.2
4,37.12
5,41.87
6,25.76
7,39.41
8,60.05
9,56.43
10,26.97
11,26.26
12,29.44
13,17.38
14,47.21
15,20.67
16,16.01
17,21.29
18,30.16
19,43.07
20,13.32
21,16.94
22,36.08
23,28.67
24,38.1
25,10.88
26,25.57
27,42.82
28,12.03
29,26.49
30,31.24
31,17.55
32,13.46
33,36.29
34,26.17
35,43.17
36,49.38
37,20.54
38,35.27
39,38.42
40,22.35
41,56.42
42,46.03
43,38.08
44,39.99
45,22.98
46,59.17
47,8.05
48,22.72
49,22.91
50,16.92
51,50.15
52,21.15
53,47.91
54,26.17
55,16.8
56,29.36
57,12.78
58,49.52
59,47.45
60,27.56
61,40.64
62,41.96
63,52.07
64,33.86
65,37.66
66,44.68
67,51.28
68,43.25
69,41.41
