src,dst,comm
0,2,2
1,60,4
1,40,6
2,32,6
2,28,2
3,51,9
3,57,4
3,58,8
3,17,8
4,32,1
4,69,2
5,57,7
6,30,5
6,48,2
7,40,4
7,48,1
7,52,2
7,12,5
8,67,5
8,46,8
9,54,7
9,38,2
9,20,10
9,11,2
10,57,6
10,64,9
10,34,7
10,37,4
11,60,7
11,33,6
12,63,10
13,67,8
14,66,9
15,59,9
15,54,9
15,37,1
15,62,3
16,41,2
16,49,4
16,37,6
16,47,5
17,61,10
17,19,4
17,23,4
18,20,6
18,45,2
18,66,5
18,56,8
19,20,3
20,37,8
20,61,6
21,66,2
21,64,3
22,28,6
22,33,3
23,49,10
24,53,5
25,30,4
26,55,5
27,47,4
28,61,5
28,38,8
28,39,8
28,62,4
29,38,4
29,68,8
30,34,8
31,51,6
31,64,9
32,35,8
32,68,7
33,36,10
33,48,5
34,46,8
34,55,3
35,65,3
35,64,10
35,49,5
35,54,3
36,69,9
36,52,5
36,56,5
37,57,5
37,39,5
37,55,6
37,47,7
38,65,10
39,48,5
40,49,5
40,44,4
41,67,3
42,44,2
42,67,10
42,45,8
43,63,7
43,60,9
43,57,9
44,50,6
44,63,10
44,58,3
45,66,9
45,67,10
46,54,10
47,61,8
48,61,8
48,63,9
48,56,8
48,67,3
49,64,5
50,60,1
51,52,3
51,63,6
51,68,4
51,62,1
52,57,2
52,67,2
52,64,9
52,56,3
53,62,8
53,67,9
53,57,6
53,58,4
54,59,5
54,63,10
54,67,7
54,61,6
55,69,5
55,61,1
56,66,10
56,60,6
57,61,1
58,68,10
58,63,4
59,61,6
59,63,4
59,62,2
60,66,10
60,63,6
60,68,4
61,63,6
61,69,1
62,65,8
62,63,1
63,65,6
63,64,10
63,69,3
64,68,4
64,67,1
65,67,10
65,69,8
65,66,8
65,68,5
66,68,6
67,69,10
68,69,10
