task,cost
0,25.12
1,35.89
2,38.36
3,30.55
4,37.47
5,50.07
6,25.97
7,24.03
8,34.24
9,48.47
10,34.67
11,18.79
12,27.08
13,19.57
14,14.58
15,34.4
16,12.96
17,34.23
18,38.6
19,49.13
20,26.79
21,14.23
22,27.35
23,8.29
24,43.91
25,39.11
26,29.33
27,59.64
28,10.53
29,26.56
30,51.45
31,38.77
32,18.39
33,28.06
34,52.96
35,23.88
36,12.79
37,42.36
38,19.98
39,33.71
40,41.88
41,37.12
42,27.53
43,44.78
44,8.43
45,45.57
46,33.76
47,25.73
48,54.61
49,49.94
50,12.7
51,24.51
52,46.72
53,50.18
54,28.65
55,24.23
56,44.51
57,18.29
58,17.65
59,40.45
60,35.6
61,18.99
62,32.86
63,14.05
64,13.58
65,14.37
66,27.48
67,15.39
68,34.84
69,18.99
70,12.07
71,27.28
72,20.54
73,26.14
74,24.32
75,25.15
76,47.05
77,49.55
78,57.43
79,30.73
