task,cost
0,13.49
1,26.08
2,31.31
3,10.27
4,11.49
5,45.01
6,44.57
7,27.71
8,27.07
9,43.2
10,47.11
11,31.49
12,28.55
13,29.02
14,14.27
15,40.02
16,41.29
17,51.95
18,37.33
19,32.06
20,44.22
21,27.39
22,22.85
23,45.89
24,12.89
25,40.69
26,27.37
27,28.75
28,18.3
29,34.27
30,18.38
31,43.05
32,22.51
33,60.99
34,51.54
35,31.9
36,44.23
37,28.15
38,13.21
39,38.58
40,39.94
41,13.33
42,25.16
43,36.75
44,13.65
45,12.81
46,9.08
47,14.29
48,12.99
49,53.43
50,8.31
51,17.87
52,34.68
53,35.54
54,17.12
55,21.6
56,34.02
57,45.04
58,22.71
59,28.66
60,39.99
61,13.91
62,35.62
63,27.08
64,39.7
65,24.35
66,50.92
67,26.26
68,20.57
69,13.18
70,17.03
71,55.13
72,43.49
73,29.18
74,24.01
75,33.5
76,43.12
77,50.32
78,13.11
79,42.48
