task,cost
0,13.0
1,49.76
2,44.21
3,36.2
4,51.33
5,20.0
6,18.01
7,17.06
8,35.88
9,29.19
10,21.68
11,37.21
12,29.47
13,45.72
14,26.59
15,7.91
16,19.57
17,44.56
18,20.0
19,40.88
20,36.36
21,37.3
22,21.86
23,18.51
24,31.25
25,20.36
26,37.22
27,35.59
28,29.81
29,36.88
30,30.1
31,16.09
32,12.12
33,10.84
34,15.95
35,42.85
36,54.68
37,53.22
38,54.76
39,27.57
40,31.83
41,20.56
42,24.66
43,12.54
44,56.09
45,40.22
46,16.02
47,43.42
48,50.94
49,51.14
50,19.2
51,46.63
52,51.54
53,17.06
54,8.88
55,14.86
56,45.54
57,17.08
58,15.4
59,34.11
