task,cost
0,15.89
1,17.07
2,32.17
3,19.29
4,28.94
5,29.55
6,25.17
7,25.04
8,24.39
9,26.98
10,23.45
11,31.87
12,40.35
13,12.76
14,14.43
15,38.63
16,44.08
17,38.33
18,11.55
19,31.72
20,32.03
21,41.99
22,19.18
23,8.31
24,43.81
25,20.81
26,28.42
27,33.3
28,31.1
29,39.93
30,44.56
31,13.09
32,43.48
33,17.36
34,36.74
35,36.97
36,11.69
37,56.12
38,16.57
39,24.49
40,48.69
41,27.8
42,36.36
43,45.21
44,39.77
45,35.73
46,20.33
47,35.03
48,15.44
49,30.13
50,21.51
51,19.79
52,29.97
53,29.13
54,38.75
55,16.2
56,52.6
57,27.09
58,30.5
59,42.03
60,18.78
61,45.06
62,22.47
63,14.36
64,22.4
65,20.42
66,27.25
67,23.29
68,34.36
69,39.56
