task,cost
0,46.09
1,10.91
2,15.51
3,15.21
4,33.0
5,19.38
6,52.27
7,14.11
8,56.78
9,15.33
10,19.6
11,18.18
12,19.47
13,13.04
14,29.54
15,11.92
16,36.24
17,29.76
18,42.9
19,23.44
20,43.76
21,39.18
22,45.17
23,14.28
24,10.12
25,39.03
26,30.69
27,23.24
28,22.36
29,34.23
30,20.14
31,33.83
32,32.46
33,48.14
34,20.75
35,39.72
36,40.06
37,13.06
38,14.85
39,33.74
40,30.83
41,19.32
42,23.99
43,22.66
44,9.93
45,33.36
46,40.49
47,39.38
48,35.4
49,54.49
50,18.53
51,30.64
52,23.38
53,17.26
54,13.42
55,16.5
56,47.93
57,26.26
58,14.18
59,42.59
60,46.72
61,25.94
62,19.15
63,16.73
64,18.86
65,44.7
66,19.51
67,12.55
68,18.12
69,30.82
70,21.0
71,28.56
72,14.79
73,22.91
74,32.52
75,49.61
76,39.47
77,17.39
78,30.67
79,12.41
80,17.54
81,12.56
82,21.79
83,31.92
84,18.8
85,38.79
86,12.59
87,19.84
88,12.21
89,19.18
