task,cost
0,39.2
1,34.78
2,23.69
3,52.77
4,16.01
5,17.26
6,17.28
7,18.22
8,26.51
9,43.23
10,29.93
11,19.07
12,55.92
13,28.2
14,14.21
15,27.26
16,34.33
17,45.08
18,33.54
19,30.13
20,26.74
21,29.91
22,54.66
23,21.71
24,16.96
25,32.87
26,12.31
27,16.92
28,20.33
29,35.6
30,40.85
31,19.65
32,34.47
33,28.8
34,39.16
35,10.16
36,27.92
37,23.74
38,10.85
39,26.56
40,37.83
41,16.96
42,39.23
43,13.65
44,35.51
45,30.79
46,57.05
47,19.69
48,39.08
49,25.62
50,24.56
51,38.15
52,7.94
53,34.43
54,14.7
55,23.91
56,32.73
57,40.87
58,14.97
59,32.21
60,11.79
61,49.89
62,11.28
63,12.1
64,21.68
65,45.38
66,27.59
67,17.94
68,32.2
69,21.36
70,45.75
71,59.22
72,32.38
73,13.06
74,30.34
75,15.7
76,34.55
77,34.88
78,10.9
79,14.94
80,29.33
81,26.31
82,24.32
83,32.95
84,56.15
85,27.72
86,30.96
87,28.52
88,18.28
89,31.22
90,24.6
91,25.99
92,45.99
93,29.63
94,44.13
95,33.67
96,30.09
97,45.4
98,28.96
99,12.55
