task,cost
0,20.3
1,29.72
2,16.38
3,25.56
4,35.48
5,22.17
6,18.88
7,24.89
8,24.3
9,12.08
10,8.62
11,54.99
12,26.72
13,32.7
14,44.39
15,50.12
16,40.9
17,46.74
18,20.53
19,29.66
20,22.1
21,27.67
22,42.01
23,48.97
24,45.06
25,14.23
26,36.69
27,51.28
28,35.23
29,8.36
30,30.22
31,11.29
32,59.95
33,35.18
34,33.95
35,39.62
36,45.83
37,39.35
38,28.69
39,14.97
40,46.73
41,15.22
42,24.2
43,49.32
44,31.87
45,24.83
46,32.19
47,26.31
48,12.14
49,19.95
50,15.47
51,11.2
52,25.26
53,33.91
54,36.91
55,27.43
56,41.4
57,10.64
58,39.62
59,24.43
60,60.51
61,11.37
62,27.93
63,55.47
64,31.51
65,28.16
66,34.49
67,52.07
68,50.44
69,12.59
70,27.04
71,44.61
72,29.01
73,30.59
74,22.95
75,12.04
76,21.4
77,23.86
78,48.27
79,30.95
