task,cost
0,55.12
1,12.81
2,26.98
3,15.73
4,50.37
5,27.03
6,31.08
7,36.71
8,29.72
9,12.82
10,15.64
11,25.62
12,41.25
13,11.67
14,35.25
15,53.54
16,10.67
17,29.61
18,22.85
19,24.8
20,40.07
21,26.79
22,35.35
23,16.65
24,33.39
25,25.41
26,47.72
27,31.42
28,46.86
29,39.32
30,22.24
31,24.76
32,28.92
33,48.78
34,17.61
35,35.06
36,43.55
37,53.03
38,27.0
39,35.43
40,29.83
41,21.05
42,30.37
43,33.7
44,45.38
45,41.88
46,12.35
47,30.34
48,44.02
49,12.49
50,57.49
51,36.21
52,17.47
53,36.25
54,20.21
55,16.38
56,39.16
57,42.73
58,38.16
59,20.46
60,30.43
61,32.24
62,31.51
63,28.26
64,15.94
65,45.3
66,42.97
67,39.54
68,14.58
69,14.79
70,28.23
71,32.41
72,25.19
73,29.02
74,44.31
75,47.0
76,39.31
77,11.8
78,48.92
79,18.92
