task,cost
0,18.03
1,24.36
2,29.23
3,44.66
4,45.32
5,18.32
6,37.74
7,22.79
8,32.6
9,21.03
10,45.94
11,12.42
12,13.51
13,58.36
14,23.18
15,22.28
16,38.27
17,17.05
18,22.74
19,23.22
20,19.67
21,18.76
22,20.75
23,14.01
24,45.72
25,40.31
26,11.75
27,51.89
28,21.91
29,16.7
30,22.29
31,18.43
32,29.21
33,52.65
34,40.26
35,36.69
36,49.16
37,46.6
38,34.42
39,43.35
40,34.51
41,51.78
42,14.61
43,32.95
44,22.75
45,18.42
46,32.24
47,52.67
48,33.87
49,41.79
50,13.43
51,34.28
52,13.41
53,30.73
54,28.41
55,37.03
56,40.87
57,13.43
58,19.55
59,27.34
60,34.08
61,51.73
62,38.76
63,11.57
64,14.64
65,13.77
66,15.73
67,46.4
68,7.84
69,26.51
70,23.65
71,56.69
72,53.71
73,10.32
74,17.01
75,42.41
76,26.14
77,11.01
78,28.32
79,21.46
80,28.61
81,15.03
82,35.88
83,14.97
84,16.4
85,32.73
86,16.96
87,35.11
88,51.52
89,32.19
