task,cost
0,49.21
1,20.09
2,40.09
3,44.08
4,34.68
5,33.42
6,47.25
7,34.15
8,11.75
9,14.26
10,19.31
11,50.48
12,30.15
13,12.12
14,9.03
15,17.56
16,16.09
17,11.31
18,45.74
19,35.41
20,22.4
21,10.35
22,26.79
23,39.88
24,20.81
25,11.09
26,36.35
27,18.85
28,33.61
29,23.71
30,47.47
31,28.55
32,18.03
33,29.65
34,18.18
35,13.12
36,38.07
37,15.21
38,13.61
39,35.85
40,45.81
41,12.14
42,11.07
43,14.46
44,16.96
45,24.28
46,26.92
47,17.7
48,27.44
49,13.58
50,30.2
51,27.99
52,32.32
53,41.11
54,33.22
55,57.75
56,33.0
57,40.86
58,27.41
59,30.31
60,49.42
61,22.52
62,23.77
63,11.45
64,12.29
65,9.03
66,20.85
67,30.91
68,59.31
69,16.87
70,30.36
71,48.64
72,21.93
73,22.36
74,18.21
75,37.7
76,13.61
77,41.15
78,12.3
79,52.2
80,31.26
81,9.69
82,27.45
83,30.15
84,29.84
85,13.91
86,39.39
87,45.52
88,27.7
89,19.35
