src,dst,comm
0,54,5
0,37,10
0,58,10
0,57,4
1,53,3
1,14,4
1,55,4
2,50,1
2,59,4
2,38,7
2,44,1
3,30,3
3,10,2
3,48,6
3,55,5
4,37,3
4,17,8
4,55,1
4,38,4
5,15,1
5,59,2
5,39,4
5,19,10
6,31,10
6,43,6
7,38,8
8,28,9
8,52,3
9,11,6
10,45,5
10,47,7
10,17,5
10,23,3
11,55,10
11,48,7
11,39,8
12,37,9
13,33,3
14,46,8
14,29,2
14,42,8
15,56,9
15,59,10
16,18,2
16,48,8
17,52,4
17,30,3
18,22,5
18,59,7
19,44,2
20,21,8
20,28,1
21,24,1
21,26,10
21,32,2
21,31,9
22,27,5
23,47,8
24,54,5
24,48,2
24,27,1
24,25,3
25,46,2
26,41,3
26,58,1
26,48,8
26,53,6
27,32,8
27,46,8
28,42,5
28,52,10
28,39,3
29,48,7
30,46,2
30,55,9
31,40,4
32,39,5
32,49,9
32,35,10
32,42,8
33,45,8
33,38,6
33,50,4
33,57,7
34,54,7
34,49,6
34,55,1
34,37,7
35,43,9
35,48,2
35,36,6
35,39,4
36,41,2
36,49,3
36,37,4
37,52,5
38,40,7
39,49,2
39,59,6
39,43,2
40,42,1
40,55,6
40,53,6
40,51,2
41,50,8
41,46,5
41,53,2
41,55,3
42,56,10
42,44,9
42,45,5
43,54,7
43,47,2
43,50,2
43,49,6
44,53,4
44,58,10
44,45,2
44,55,1
45,47,6
45,51,10
45,49,3
45,56,6
46,52,10
46,48,5
46,47,2
46,56,5
47,50,3
47,53,3
48,55,7
49,58,3
49,51,3
49,59,9
50,56,3
50,52,4
50,55,9
51,57,9
51,52,1
51,58,4
52,56,2
52,58,8
52,57,5
53,54,2
54,58,3
54,57,7
55,57,5
55,58,7
56,59,7
56,57,8
56,58,3
57,59,2
57,58,2
58,59,6
