task,cost
0,33.38
1,30.57
2,16.92
3,22.81
4,31.39
5,31.27
6,44.62
7,16.72
8,13.84
9,54.62
10,16.84
11,20.47
12,25.29
13,41.14
14,47.07
15,28.14
16,33.97
17,13.36
18,10.63
19,14.89
20,37.65
21,49.63
22,36.2
23,19.46
24,22.18
25,23.42
26,37.93
27,30.72
28,19.68
29,42.16
30,14.15
31,10.53
32,9.95
33,22.98
34,40.55
35,37.68
36,18.52
37,48.2
38,34.55
39,34.25
40,32.04
41,42.06
42,17.14
43,14.11
44,35.03
45,12.45
46,12.42
47,28.13
48,16.92
49,8.88
50,10.09
51,16.24
52,43.28
53,41.35
54,50.93
55,13.43
56,26.84
57,22.51
58,31.67
59,22.59
60,40.96
61,49.96
62,20.84
63,27.58
64,40.28
65,42.6
66,36.36
67,20.71
68,41.77
69,32.47
70,20.41
71,45.08
72,38.9
73,32.52
74,38.32
75,51.09
76,27.06
77,28.16
78,35.6
79,48.1
