src,dst,comm
0,21,8
0,23,4
1,7,2
1,46,8
2,48,4
2,4,1
2,13,4
3,27,2
4,6,2
4,14,9
4,25,4
4,32,7
5,11,10
6,34,6
7,49,10
8,34,3
8,38,1
8,12,10
9,40,3
9,13,4
9,14,3
9,32,10
10,12,6
10,39,8
11,29,4
12,29,7
12,24,1
12,22,1
12,34,10
13,40,5
14,35,7
15,43,5
15,29,1
15,48,2
16,45,5
16,28,7
17,43,10
17,49,1
18,49,4
19,46,4
19,26,10
19,44,9
19,35,3
20,42,2
20,37,4
20,44,9
21,39,4
21,26,6
21,24,8
21,42,10
22,36,5
23,31,1
23,36,10
23,26,10
24,34,1
25,28,8
25,44,2
25,38,3
26,30,3
26,48,7
26,34,3
27,45,1
27,31,8
27,48,6
28,29,5
28,37,3
28,36,3
29,32,6
30,31,5
30,36,9
30,48,3
30,46,3
31,45,1
31,49,5
32,41,8
33,45,10
33,39,5
33,35,2
34,36,3
34,39,8
34,41,3
34,42,5
35,36,1
35,38,7
36,42,6
37,45,10
37,49,2
37,40,10
37,46,3
38,43,10
38,40,6
38,49,8
38,42,10
39,41,1
39,44,4
40,45,5
40,44,7
41,47,9
41,42,5
42,49,10
42,46,10
42,47,4
42,43,10
43,49,6
43,48,3
43,45,10
44,47,3
45,48,9
45,47,2
45,46,4
46,49,8
46,47,1
46,48,5
47,49,7
47,48,10
48,49,1
