task,cost
0,14.42
1,34.74
2,49.18
3,55.13
4,15.78
5,33.09
6,45.33
7,43.94
8,52.09
9,38.74
10,14.89
11,42.29
12,9.13
13,37.25
14,25.0
15,26.21
16,13.46
17,29.83
18,19.57
19,39.6
20,57.37
21,40.13
22,46.96
23,48.51
24,49.9
25,25.51
26,17.31
27,25.44
28,26.2
29,39.3
30,25.67
31,13.6
32,29.0
33,46.77
34,61.02
35,21.6
36,38.14
37,43.84
38,22.11
39,33.79
40,39.1
41,8.97
42,21.74
43,39.33
44,22.01
45,51.62
46,31.63
47,48.53
48,26.13
49,23.58
50,8.67
51,40.98
52,25.76
53,27.32
54,32.6
55,25.49
56,52.8
57,30.08
58,40.87
59,31.18
60,27.24
61,24.5
62,20.78
63,30.88
64,41.3
65,56.35
66,39.83
67,40.92
68,35.53
69,51.65
70,38.3
71,15.25
72,22.28
73,22.03
74,33.68
75,18.08
76,25.03
77,11.11
78,9.55
79,16.81
80,13.11
81,16.72
82,20.87
83,31.02
84,54.15
85,27.32
86,12.49
87,20.51
88,38.27
89,12.84
