task,cost
0,17.31
1,15.74
2,56.97
3,26.85
4,9.83
5,9.2
6,22.18
7,12.29
8,29.08
9,21.11
10,9.17
11,29.9
12,39.22
13,49.08
14,10.28
15,10.33
16,9.64
17,10.63
18,43.07
19,10.71
20,25.41
21,32.99
22,27.05
23,28.61
24,11.59
25,11.81
26,19.07
27,25.83
28,27.92
29,15.93
30,33.24
31,33.35
32,50.74
33,28.47
34,33.04
35,36.1
36,38.38
37,40.82
38,21.97
39,29.02
40,57.77
41,19.76
42,28.72
43,40.44
44,38.12
45,37.2
46,17.56
47,12.45
48,60.32
49,40.8
50,12.27
51,30.82
52,33.65
53,31.9
54,20.24
55,8.63
56,21.81
57,21.07
58,31.57
59,36.32
