task,cost
0,47.69
1,17.44
2,13.49
3,49.55
4,49.34
5,50.4
6,32.52
7,39.79
8,11.59
9,55.14
10,54.79
11,16.57
12,38.67
13,48.63
14,14.86
15,31.65
16,21.64
17,51.86
18,13.51
19,23.23
20,40.03
21,42.55
22,8.23
23,31.48
24,12.02
25,30.48
26,23.55
27,48.06
28,8.89
29,23.54
30,45.37
31,43.2
32,24.43
33,15.16
34,45.37
35,35.36
36,39.49
37,40.28
38,41.72
39,28.95
40,19.57
41,47.48
42,55.42
43,62.18
44,45.57
45,28.88
46,28.71
47,35.9
48,29.84
49,13.48
50,31.05
51,24.34
52,37.07
53,27.8
54,58.58
55,20.78
56,14.61
57,28.26
58,36.88
59,13.58
60,37.91
61,41.98
62,55.92
63,13.69
64,35.93
65,36.28
66,40.62
67,17.91
68,25.63
69,14.84
