task,cost
0,58.32
1,37.72
2,31.94
3,20.72
4,51.9
5,32.41
6,50.65
7,44.81
8,42.22
9,30.99
10,16.61
11,22.99
12,23.29
13,49.73
14,40.05
15,31.86
16,38.3
17,14.97
18,28.28
19,25.64
20,15.44
21,46.92
22,30.53
23,14.3
24,20.41
25,31.8
26,17.52
27,38.69
28,47.14
29,13.79
30,28.08
31,27.21
32,38.18
33,25.87
34,50.33
35,45.5
36,30.44
37,14.15
38,26.95
39,35.65
40,45.68
41,20.36
42,19.42
43,38.33
44,24.21
45,15.55
46,10.6
47,37.98
48,32.76
49,58.29
50,45.74
51,14.81
52,29.12
53,37.91
54,44.19
55,20.01
56,32.0
57,38.86
58,34.74
59,16.36
