task,cost
0,37.26
1,49.37
2,26.25
3,49.64
4,32.75
5,48.17
6,60.31
7,16.89
8,24.33
9,16.69
10,61.01
11,27.05
12,41.56
13,32.98
14,22.65
15,23.27
16,22.86
17,9.95
18,13.6
19,22.5
20,17.67
21,8.66
22,25.82
23,31.0
24,17.5
25,54.86
26,32.91
27,44.71
28,43.34
29,42.25
30,19.88
31,23.69
32,15.51
33,36.36
34,31.24
35,35.43
36,44.57
37,37.56
38,22.86
39,30.87
40,17.56
41,16.12
42,25.21
43,15.78
44,19.76
45,10.4
46,13.65
47,17.44
48,17.71
49,20.68
50,22.68
51,18.36
52,13.15
53,27.11
54,31.68
55,23.86
56,28.87
57,44.06
58,21.24
59,35.87
60,7.59
61,8.87
62,39.42
63,14.17
64,54.92
65,41.46
66,20.81
67,29.39
68,34.45
69,13.29
