task,cost
0,19.96
1,43.25
2,11.64
3,9.6
4,43.98
5,24.54
6,33.8
7,27.62
8,23.18
9,36.27
10,33.41
11,34.75
12,21.07
13,32.68
14,51.29
15,34.2
16,51.39
17,11.75
18,39.17
19,37.5
20,11.94
21,12.34
22,37.16
23,9.64
24,9.98
25,33.33
26,43.73
27,32.25
28,42.7
29,37.06
30,37.21
31,38.92
32,17.07
33,35.77
34,29.0
35,46.12
36,38.47
37,18.57
38,39.81
39,39.53
40,28.47
41,51.86
42,15.91
43,22.52
44,9.52
45,9.13
46,47.05
47,39.42
48,20.64
49,26.16
50,47.03
51,34.42
52,12.32
53,29.58
54,51.23
55,13.97
56,13.85
57,54.86
58,43.35
59,19.01
60,16.33
61,24.02
62,19.25
63,14.15
64,9.61
65,12.41
66,19.48
67,16.8
68,27.32
69,42.11
70,33.51
71,32.87
72,20.16
73,35.64
74,42.98
75,24.23
76,38.01
77,53.45
78,10.62
79,36.29
80,20.52
81,45.58
82,41.46
83,31.0
84,37.84
85,40.44
86,8.84
87,29.53
88,41.87
89,30.92
90,29.68
91,50.71
92,29.93
93,18.99
94,22.62
95,34.26
96,38.33
97,8.68
98,31.38
99,20.34
