task,cost
0,44.59
1,16.12
2,33.41
3,21.65
4,27.05
5,32.34
6,34.37
7,38.71
8,15.67
9,11.98
10,27.08
11,47.33
12,12.63
13,25.94
14,52.59
15,16.63
16,29.77
17,14.96
18,26.18
19,36.82
20,13.73
21,13.17
22,23.93
23,51.34
24,23.99
25,37.13
26,56.76
27,44.51
28,37.35
29,21.37
30,29.33
31,19.14
32,13.82
33,27.03
34,32.23
35,28.9
36,10.5
37,10.13
38,21.92
39,33.24
40,31.58
41,16.59
42,39.97
43,52.84
44,37.45
45,24.56
46,14.25
47,21.87
48,23.77
49,33.65
50,37.53
51,56.18
52,21.17
53,8.39
54,12.19
55,27.26
56,29.13
57,14.37
58,52.29
59,21.73
60,24.25
61,14.47
62,26.73
63,40.33
64,25.74
65,38.32
66,23.97
67,46.1
68,55.45
69,52.33
70,26.88
71,21.61
72,26.77
73,49.43
74,45.72
75,23.23
76,24.83
77,22.45
78,20.39
79,20.18
80,27.24
81,12.13
82,18.34
83,33.2
84,37.83
85,35.24
86,44.67
87,37.79
88,31.69
89,17.36
