task,cost
0,26.25
1,23.16
2,35.41
3,25.99
4,27.67
5,17.65
6,21.26
7,10.06
8,22.17
9,36.5
10,49.2
11,48.03
12,10.6
13,28.71
14,20.31
15,39.98
16,12.96
17,11.83
18,34.85
19,20.05
20,24.84
21,18.91
22,21.22
23,16.15
24,12.77
25,50.23
26,31.36
27,15.89
28,23.53
29,34.89
30,50.21
31,15.13
32,11.3
33,44.63
34,39.65
35,34.38
36,42.27
37,26.54
38,22.81
39,32.43
40,23.6
41,34.3
42,36.84
43,48.5
44,13.69
45,32.46
46,9.18
47,31.45
48,29.85
49,16.48
50,17.78
51,46.49
52,33.38
53,13.5
54,40.41
55,40.44
56,12.48
57,9.57
58,18.02
59,33.88
60,30.58
61,26.97
62,19.38
63,26.73
64,22.17
65,36.75
66,15.42
67,39.65
68,43.28
69,30.25
70,14.83
71,44.48
72,19.15
73,10.58
74,12.09
75,47.25
76,14.17
77,27.43
78,37.1
79,29.1
80,12.11
81,14.05
82,37.19
83,37.63
84,15.79
85,41.8
86,24.18
87,44.9
88,44.11
89,38.19
