task,cost
0,16.39
1,16.22
2,24.77
3,36.55
4,12.13
5,50.67
6,59.68
7,53.34
8,35.32
9,18.72
10,8.88
11,35.76
12,14.48
13,24.93
14,34.41
15,28.39
16,19.08
17,9.61
18,8.28
19,24.6
20,20.68
21,37.3
22,23.9
23,15.71
24,22.4
25,11.52
26,47.38
27,59.43
28,10.76
29,12.17
30,14.48
31,43.08
32,20.31
33,36.87
34,41.64
35,22.27
36,20.71
37,23.13
38,43.24
39,12.95
40,12.37
41,47.53
42,36.38
43,15.49
44,21.06
45,25.46
46,43.36
47,9.43
48,37.56
49,11.0
50,42.04
51,31.51
52,17.02
53,15.82
54,26.11
55,30.33
56,45.67
57,16.21
58,19.08
59,30.41
