task,cost
0,47.23
1,8.89
2,26.41
3,35.02
4,12.19
5,40.56
6,34.35
7,28.69
8,38.39
9,29.71
10,36.12
11,25.88
12,17.76
13,20.54
14,21.29
15,10.79
16,12.79
17,31.08
18,10.12
19,17.13
20,22.21
21,36.72
22,40.01
23,48.88
24,37.73
25,39.96
26,37.62
27,18.64
28,13.48
29,31.48
30,43.85
31,47.99
32,37.89
33,24.23
34,23.97
35,53.05
36,14.42
37,37.26
38,34.87
39,46.33
40,21.18
41,33.65
42,43.19
43,30.29
44,12.64
45,29.33
46,47.71
47,39.86
48,33.77
49,47.54
50,33.31
51,41.89
52,14.51
53,27.84
54,17.25
55,23.97
56,33.86
57,27.36
58,18.65
59,31.2
60,25.27
61,49.99
62,43.94
63,42.11
64,18.26
65,24.83
66,40.92
67,28.26
68,43.51
69,53.32
70,37.64
71,17.02
72,51.91
73,8.77
74,28.74
75,23.57
76,18.48
77,25.37
78,24.56
79,39.48
80,29.16
81,29.57
82,33.99
83,10.12
84,32.52
85,20.75
86,30.57
87,25.53
88,49.51
89,56.18
