src,dst,comm
0,96,1
0,66,1
0,10,8
1,87,4
1,51,10
2,9,7
3,68,3
3,91,7
3,79,1
4,36,4
4,40,4
5,69,2
5,97,6
6,61,2
7,95,6
8,18,10
9,41,8
9,22,6
9,88,3
10,11,4
10,65,10
11,45,7
11,68,5
11,87,3
12,41,3
12,43,10
12,26,8
13,94,6
13,40,4
14,26,3
14,36,1
14,92,2
14,65,7
15,60,4
16,83,5
17,22,9
17,72,1
18,88,10
18,26,2
18,92,7
18,60,4
19,99,3
19,49,8
20,97,10
20,33,5
20,39,9
20,67,2
21,55,8
21,93,8
21,32,3
22,67,5
22,96,5
22,83,2
22,87,4
23,82,8
23,89,2
23,97,8
23,50,9
24,71,3
24,54,8
25,95,5
26,66,8
26,89,4
26,77,10
26,69,7
27,29,9
27,38,7
27,68,5
27,83,9
28,33,9
28,29,8
29,30,6
29,73,4
29,75,10
30,46,6
30,37,1
30,53,6
30,91,7
31,62,1
31,67,9
32,45,7
32,72,6
32,99,8
33,66,1
34,79,5
34,67,4
35,44,8
35,88,9
36,71,7
36,87,2
36,65,3
37,64,6
38,66,6
39,86,9
40,45,7
40,43,7
40,74,9
40,89,5
41,93,7
41,44,4
41,61,10
42,55,4
42,53,2
42,76,3
43,99,3
43,75,1
43,68,7
43,61,3
44,87,9
44,94,5
44,88,1
45,68,1
46,78,2
47,69,5
47,94,10
48,50,10
48,57,2
48,71,4
48,59,6
49,91,4
49,74,2
49,99,3
49,67,8
50,53,5
50,81,2
51,63,8
51,92,2
51,97,5
51,93,3
52,58,4
53,71,7
54,61,3
54,84,8
54,91,10
55,76,3
55,56,10
56,77,10
56,98,7
56,93,8
57,99,4
58,67,7
58,71,8
59,71,4
59,81,5
60,62,10
60,68,1
60,72,9
60,95,9
61,73,5
61,66,10
61,93,4
61,96,7
62,68,2
62,78,3
63,76,5
63,85,4
64,73,4
64,99,3
64,98,8
64,76,9
65,98,2
66,93,8
66,82,4
66,74,2
66,73,5
67,73,2
67,92,4
67,94,3
67,74,10
68,69,3
68,87,4
69,71,10
70,93,6
70,89,5
71,92,4
71,99,8
71,84,1
71,86,2
72,76,4
72,78,3
73,80,9
73,75,2
73,98,7
73,86,4
74,96,3
74,90,6
74,98,3
74,85,10
75,95,8
75,80,3
75,88,2
76,92,10
76,90,1
76,78,10
77,81,4
77,78,3
77,89,2
78,96,2
78,87,2
79,94,5
79,98,10
79,84,3
80,83,5
80,87,6
81,92,5
81,97,7
81,87,4
82,98,8
83,98,8
83,96,10
83,88,8
83,99,1
84,96,4
84,89,5
85,97,1
85,93,4
85,95,5
85,92,6
86,89,4
86,94,8
86,92,4
87,89,7
87,98,8
88,95,10
88,99,8
88,90,1
89,91,4
90,93,9
90,91,4
90,98,3
90,92,5
91,97,3
91,98,10
91,93,10
92,93,5
92,95,1
92,97,9
92,94,7
93,97,5
94,98,9
95,97,4
95,99,1
96,97,9
96,98,10
96,99,10
97,98,10
98,99,10
