task,cost
0,14.91
1,42.96
2,25.31
3,39.37
4,28.9
5,27.25
6,27.86
7,31.14
8,18.78
9,45.09
10,28.93
11,21.38
12,24.18
13,40.19
14,38.22
15,31.06
16,44.37
17,22.5
18,57.39
19,22.29
20,43.34
21,29.96
22,53.58
23,53.91
24,40.62
25,40.96
26,27.8
27,13.16
28,12.9
29,19.15
30,30.27
31,10.13
32,24.2
33,23.37
34,20.54
35,27.4
36,14.07
37,26.85
38,58.33
39,31.98
40,26.7
41,21.15
42,12.92
43,39.01
44,40.18
45,47.52
46,46.01
47,38.06
48,23.74
49,42.91
50,16.13
51,27.05
52,43.53
53,26.35
54,37.33
55,38.18
56,35.83
57,39.47
58,18.59
59,12.68
