task,cost
0,18.95
1,23.11
2,37.51
3,48.16
4,21.91
5,25.23
6,32.76
7,13.16
8,24.77
9,12.48
10,25.77
11,19.54
12,13.36
13,38.38
14,22.52
15,40.52
16,32.7
17,18.06
18,14.17
19,8.88
20,33.69
21,37.52
22,31.14
23,47.24
24,33.21
25,45.6
26,16.96
27,47.71
28,15.45
29,39.89
30,61.53
31,11.27
32,34.3
33,10.71
34,15.56
35,53.94
36,36.99
37,23.56
38,37.6
39,19.28
40,38.32
41,45.1
42,53.11
43,11.67
44,28.49
45,24.51
46,12.45
47,42.44
48,39.61
49,23.42
50,20.38
51,51.72
52,18.1
53,21.63
54,10.69
55,26.74
56,43.44
57,37.72
58,26.05
59,13.86
60,7.98
61,53.4
62,41.39
63,13.19
64,10.08
65,51.96
66,23.14
67,38.58
68,59.77
69,32.35
