task,cost
0,48.73
1,58.44
2,23.69
3,16.31
4,41.39
5,39.45
6,10.18
7,42.68
8,16.2
9,30.96
10,34.67
11,25.61
12,27.17
13,27.87
14,31.4
15,12.68
16,21.83
17,36.31
18,31.57
19,34.06
20,21.89
21,38.07
22,13.47
23,28.26
24,42.21
25,43.7
26,31.69
27,34.86
28,43.86
29,20.42
30,44.31
31,27.39
32,20.84
33,33.45
34,48.53
35,35.52
36,38.63
37,26.1
38,40.87
39,10.96
40,26.79
41,22.43
42,13.21
43,24.33
44,52.59
45,41.25
46,28.28
47,45.01
48,30.85
49,22.65
50,39.09
51,33.85
52,21.13
53,50.88
54,28.75
55,13.18
56,13.77
57,42.92
58,24.64
59,24.12
