task,cost
0,26.82
1,12.81
2,40.23
3,16.82
4,26.65
5,35.89
6,53.98
7,24.32
8,40.7
9,33.5
10,22.4
11,50.6
12,40.61
13,40.75
14,17.99
15,21.9
16,37.84
17,32.27
18,21.27
19,35.8
20,19.06
21,35.63
22,41.98
23,40.73
24,29.3
25,37.87
26,20.83
27,11.28
28,32.11
29,25.54
30,42.29
31,28.1
32,46.96
33,24.82
34,16.54
35,56.66
36,52.88
37,13.65
38,53.22
39,40.27
40,17.48
41,54.67
42,13.53
43,58.53
44,51.22
45,46.58
46,17.45
47,33.95
48,33.56
49,14.58
50,34.0
51,34.07
52,24.86
53,7.67
54,33.01
55,12.72
56,8.52
57,49.02
58,35.78
59,14.6
