task,cost
0,45.37
1,25.23
2,46.03
3,31.72
4,25.5
5,26.26
6,23.39
7,26.58
8,25.9
9,49.84
10,39.71
11,20.27
12,10.86
13,32.56
14,31.33
15,54.47
16,43.86
17,22.53
18,35.45
19,43.55
20,38.1
21,25.47
22,13.54
23,15.06
24,37.0
25,39.29
26,30.03
27,20.22
28,15.68
29,23.68
30,27.41
31,28.61
32,17.69
33,45.7
34,26.01
35,47.56
36,40.53
37,26.06
38,10.51
39,57.05
40,45.45
41,20.85
42,32.38
43,42.52
44,46.89
45,48.21
46,18.97
47,55.14
48,28.92
49,48.41
50,18.32
51,19.17
52,43.97
53,12.14
54,41.25
55,32.4
56,26.13
57,35.4
58,34.69
59,28.69
60,14.28
61,26.74
62,31.03
63,28.34
64,28.23
65,18.05
66,34.39
67,50.9
68,35.23
69,56.3
70,14.71
71,12.87
72,14.08
73,42.67
74,11.27
75,18.87
76,14.81
77,37.47
78,33.79
79,29.73
80,42.49
81,29.91
82,10.91
83,33.35
84,13.53
85,12.38
86,31.94
87,19.65
88,34.26
89,11.05
90,56.45
91,22.77
92,20.5
93,27.59
94,8.47
95,18.56
96,44.36
97,32.76
98,50.53
99,49.15
