task,cost
0,39.81
1,25.15
2,34.61
3,20.47
4,8.45
5,27.52
6,16.94
7,30.04
8,12.62
9,22.95
10,24.63
11,50.73
12,19.13
13,26.25
14,35.17
15,29.32
16,53.75
17,12.47
18,39.91
19,17.35
20,40.15
21,32.59
22,39.38
23,49.56
24,42.73
25,43.73
26,18.68
27,20.59
28,27.34
29,24.24
30,28.84
31,42.34
32,24.61
33,39.14
34,33.21
35,47.93
36,7.52
37,15.64
38,32.32
39,26.64
40,30.78
41,24.32
42,36.56
43,12.85
44,37.15
45,12.27
46,24.52
47,35.3
48,40.79
49,21.42
50,36.72
51,21.37
52,14.28
53,28.54
54,21.59
55,15.83
56,26.99
57,38.88
58,28.58
59,43.93
60,12.85
61,15.18
62,25.29
63,18.03
64,43.76
65,44.52
66,34.24
67,12.22
68,38.35
69,23.7
